Station_Id,Station_Name,Station_Lat,Station_Lon,Station_Docks,Overall,Weekday,Weekend
716,"Stainsby Road, Poplar",51.515427,-0.023565,24,13.17857143,13.5,12.375
717,"Dunston Road, Haggerston",51.536585,-0.075885,43,62.21428571,58.85,70.625
718,"Ada Street, Hackney Central",51.535716,-0.060291,45,31.85714286,31,34
72,"Farringdon Lane, Clerkenwell",51.52352,-0.10834,16,35.60714286,44.15,14.25
720,"Star Road, West Kensington",51.487244,-0.205279,24,14.42857143,15.65,11.375
721,"Wendon Street, Old Ford",51.536039,-0.026262,18,17.82142857,17.05,19.75
722,"Finnis Street, Bethnal Green",51.524583,-0.058631,19,23.82142857,26.95,16
723,"Stephendale Road, Sands End",51.46822,-0.190346,48,34.25,35.9,30.125
724,"Alma Road, Wandsworth",51.457991,-0.184806,28,9.785714286,9.65,10.125
725,"Thessaly Road North, Wandsworth Road",51.477322,-0.138748,28,13.14285714,14.85,8.875
726,"Alfreda Street, Battersea Park",51.47505,-0.150908,22,17.21428571,15.8,20.75
727,"Chesilton Road, Fulham",51.475698,-0.205876,23,27.35714286,28.25,25.125
728,"Putney Bridge Road, East Putney",51.461999,-0.20624,29,8.428571429,7.75,10.125
729,"St. Peter's Terrace, Fulham",51.478939,-0.208485,24,31.35714286,36,19.75
73,"Old Street Station, St. Luke's",51.525726,-0.088486,37,96.64285714,107.55,69.375
730,"Bridge Avenue, Hammersmith",51.492084,-0.229116,18,23.17857143,24.35,20.25
731,"Michael Road, Walham Green",51.477276,-0.18921,37,21.03571429,23.15,15.75
732,"Duke Street Hill, London Bridge",51.506304,-0.087262,21,94.82142857,111.1,54.125
733,"Park Lane, Mayfair",51.505426,-0.150817,18,22.17857143,25.3,14.375
734,"Plough Terrace, Clapham Junction",51.462305,-0.175407,31,12.07142857,10.95,14.875
735,"Grant Road East, Clapham Junction",51.464894,-0.173029,35,36.78571429,42.2,23.25
736,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,28,10.25,10.1,10.625
737,"Fulham Broadway, Walham Green",51.479932,-0.194116,26,61.21428571,64.35,53.375
738,"Imperial Road, Sands End",51.475142,-0.187278,37,16.96428571,18.95,12
739,"Hortensia Road, West Brompton",51.481765,-0.185273,28,14.46428571,15.75,11.25
74,"Vauxhall Cross, Vauxhall",51.485917,-0.124469,17,69.92857143,77.2,51.75
740,"Sirdar Road, Avondale",51.510928,-0.214594,26,9.857142857,11.3,6.25
741,"Freston Road, Avondale",51.512981,-0.219486,23,9.285714286,10.15,7.125
742,"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,22,5.821428571,7.1,2.625
743,"Oxford Road, Putney",51.460792,-0.212607,29,4.892857143,4.9,4.875
744,"Ingrave Street, Clapham Junction",51.467454,-0.172293,30,9.964285714,11.05,7.25
745,"Upcerne Road, West Chelsea",51.478169,-0.182435,29,19.96428571,23.9,10.125
746,"Lots Road, West Chelsea",51.479573,-0.179038,24,19.78571429,22.55,12.875
747,"Ormonde Gate, Chelsea",51.487964,-0.161765,24,24.5,26.8,18.75
748,"Hertford Road, De Beauvoir Town",51.537277,-0.079201,25,36.64285714,37.9,33.5
749,"Haggerston Road, Haggerston ",51.539328,-0.074284,36,34.35714286,34.65,33.625
75,"Torrens Street, Angel",51.532199,-0.10548,19,40.42857143,44.5,30.25
750,"Culvert Road, Battersea",51.471095,-0.15785,27,11.17857143,12.05,9
751,"Newton Street, Covent Garden",51.516128,-0.120909,24,25.07142857,29.95,12.875
752,"Manfred Road, East Putney",51.458164,-0.206002,29,4.321428571,4.85,3
753,"Hammersmith Town Hall, Hammersmith",51.492636,-0.234094,28,13.32142857,13.65,12.5
754,"Grenfell Road, Avondale",51.5129,-0.214762,24,10.35714286,12,6.25
755,"The Vale, Chelsea",51.485121,-0.174971,24,35.28571429,35.4,35
756,"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,21,23.07142857,20.8,28.75
757,"Harcourt Terrace, West Brompton",51.487958,-0.187404,24,23.07142857,23.55,21.875
758,"Westbourne Park Road, Portobello",51.51787,-0.201005,23,21.57142857,20.4,24.5
759,"Broadley Terrace, Marylebone",51.524561,-0.165668,18,15.42857143,18.75,7.125
76,"Longford Street, The Regent's Park",51.525595,-0.144083,21,19.28571429,21.2,14.5
760,"Rossmore Road, Marylebone",51.525269,-0.163795,18,21.39285714,23.95,15
761,"Humbolt Road, Fulham",51.483217,-0.21186,27,24.32142857,25.4,21.625
762,"Storey's Gate, Westminster",51.500703,-0.129698,21,90.35714286,85.2,103.25
763,"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,47,24.10714286,24.2,23.875
764,"St. John's Road, Clapham Junction",51.462392,-0.168292,33,18.82142857,18,20.875
765,"Ranelagh Gardens, Fulham",51.467601,-0.206827,39,12.92857143,12.15,14.875
766,"Ram Street, Wandsworth",51.457529,-0.192165,25,20.53571429,20.5,20.625
767,"Santos Road, Wandsworth",51.457059,-0.200806,30,5.607142857,6.2,4.125
768,"Clapham Common North Side, Clapham Common",51.461343,-0.159322,37,24.39285714,21.15,32.5
769,"Sandilands Road, Walham Green",51.473611,-0.191803,21,24.17857143,25.85,20
77,"Russell Square Station, Bloomsbury",51.523418,-0.124121,26,39.78571429,44.05,29.125
770,"Gwendwr Road, West Kensington",51.491026,-0.209121,30,16.35714286,17,14.75
771,"Rifle Place, Avondale",51.509224,-0.216016,21,9.892857143,11.1,6.875
772,"Binfield Road, Stockwell",51.472509,-0.122831,35,39.71428571,41.7,34.75
773,"Tallis Street, Temple",51.511891,-0.107349,24,39.92857143,49.95,14.875
774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,20,9.571428571,8.8,11.5
775,"Little Brook Green, Brook Green",51.496664,-0.223868,33,15.75,18.4,9.125
776,"Abyssinia Close, Clapham Junction",51.460333,-0.167029,20,11.71428571,10.8,14
777,"Limburg Road, Clapham Junction",51.461923,-0.165297,21,6.142857143,5.65,7.375
779,"Houndsditch, Aldgate",51.514449,-0.077178,28,29.25,36.85,10.25
78,"Sadlers Sports Centre, Finsbury",51.524868,-0.099489,17,43.85714286,53.25,20.375
780,"Imperial Wharf Station, Sands End",51.474665,-0.183165,25,39.89285714,43.25,31.5
781,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,30,23.85714286,21.45,29.875
782,"Halford Road, West Kensington",51.483911,-0.197609,24,28.25,30.05,23.75
783,"Monier Road, Hackney Wick",51.540311,-0.02163,27,25.67857143,22.7,33.125
784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,34,23.78571429,19.75,33.875
785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.54094,-0.01051,64,82.21428571,58.95,140.375
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,44,26.14285714,15.5,52.75
787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,35,21.60714286,14.65,39
788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544836,-0.019524,33,18.10714286,11.6,34.375
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,39,30.28571429,17.75,61.625
790,"Stratford Station, Stratford",51.541793,-0.00481,28,21.96428571,20.85,24.75
792,"Blackfriars Road, Southwark",51.505461,-0.10454,42,32.60714286,40.15,13.75
793,"Cromer Street, Bloomsbury",51.528279,-0.119558,28,24.78571429,28.2,16.25
794,"Lansdowne Way Bus Garage, Stockwell",51.474567,-0.12458,28,3.785714286,4.05,3.125
795,"Melton Street, Euston",51.527566,-0.134849,28,40.28571429,49.8,16.5
796,"Coram Street, Bloomsbury",51.524,-0.126409,29,25.46428571,27.45,20.5
797,"Ossulston Street, Somers Town",51.5293,-0.128279,30,29.35714286,36.15,12.375
798,"Birkenhead Street, King's Cross",51.530199,-0.122299,27,43.46428571,51,24.625
799,"Kings Gate House, Westminster",51.497698,-0.137598,24,23.03571429,27.6,11.625
8,"Lodge Road, St. John's Wood",51.528341,-0.170134,18,3.214285714,3.6,2.25
80,"Webber Street, Southwark",51.500693,-0.102091,45,26.28571429,28.65,20.375
800,"Sopwith Way, Battersea Park",51.481121,-0.149035,30,25.17857143,21.7,33.875
801,"Lavington Street, Bankside",51.505224,-0.098031,29,35.14285714,43.6,14
802,"Albert Square, Stockwell",51.47659,-0.118256,32,20.57142857,22,17
803,"Southwark Street, Bankside",51.505409,-0.098341,23,24.67857143,30.45,10.25
804,"Good's Way, King's Cross",51.534667,-0.125078,27,36.35714286,38.8,30.25
805,"Bevington Road, North Kensington",51.520069,-0.206338,27,6.178571429,5.8,7.125
806,"Handyside Street, King's Cross",51.53724,-0.124807,27,30.17857143,34.7,18.875
807,"Bevington Road West, North Kensington",51.5212,-0.208888,24,22.35714286,20.65,26.625
808,"Stockwell Roundabout, Stockwell",51.473486,-0.122555,33,7.535714286,7.4,7.875
809,"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,28,29.75,36.55,12.75
81,"Great Titchfield Street, Fitzrovia",51.520253,-0.141327,19,47.17857143,55.5,26.375
810,"Tate Modern, Bankside",51.506725,-0.098807,30,46.28571429,50.45,35.875
811,"Westferry Circus, Canary Wharf",51.505703,-0.027772,36,30.10714286,29.85,30.75
812,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,28,8.107142857,7.55,9.5
813,"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,37,8.571428571,9.85,5.375
814,"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,30,15.60714286,15.85,15
815,"Lambeth Palace Road, Waterloo",51.500089,-0.116628,35,41.42857143,45.9,30.25
816,"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,28,1.607142857,0.55,4.25
817,"Riverlight South, Nine Elms",51.481335,-0.138212,26,24.64285714,27.05,18.625
818,"One Tower Bridge, Bermondsey",51.503127,-0.078655,13,35.78571429,35.7,36
819,"Belvedere Road 2, South Bank",51.50621,-0.114842,38,27.03571429,26.15,29.25
82,"Chancery Lane, Holborn",51.514274,-0.111257,15,25.57142857,31.2,11.5
820,"Victory Place, Walworth",51.492807,-0.091938,24,22.03571429,23.75,17.75
821,"Battersea Power Station, Battersea Park",51.483507,-0.147714,26,11.28571429,6.65,22.875
83,"Panton Street, West End",51.509639,-0.13151,21,40.25,36.75,49
84,"Breams Buildings, Holborn",51.515937,-0.111778,25,28.14285714,37.25,5.375
85,"Tanner Street, Bermondsey",51.500647,-0.0786,41,43.46428571,47.2,34.125
86,"Sancroft Street, Vauxhall",51.489479,-0.115156,24,16.10714286,16.95,14
87,"Devonshire Square, Liverpool Street",51.516468,-0.079684,16,40.64285714,51.65,13.125
88,"Bayley Street, Bloomsbury",51.518587,-0.132053,25,46.89285714,55.2,26.125
89,"Tavistock Place, Bloomsbury",51.52625,-0.123509,18,37.10714286,43.2,21.875
9,"New Globe Walk, Bankside",51.507385,-0.09644,19,41.46428571,46.05,30
90,"Harrington Square 1, Camden Town",51.533019,-0.139174,27,9.071428571,9.9,7
91,"Walnut Tree Walk, Vauxhall",51.493686,-0.111014,20,25,27.85,17.875
92,"Borough Road, Elephant & Castle",51.498898,-0.10044,41,15.89285714,17.35,12.25
93,"Cloudesley Road, Angel",51.534408,-0.109025,37,30.89285714,34.4,22.125
94,"Bricklayers Arms, Borough",51.495061,-0.085814,28,38.35714286,41.15,31.375
95,"Aldersgate Street, Barbican",51.520841,-0.09734,15,76.17857143,90.9,39.375
96,"Falkirk Street, Hoxton",51.53095,-0.078505,26,22.92857143,23.9,20.5
97,"Gloucester Road (North), Kensington",51.497924,-0.183834,18,36.14285714,38.75,29.625
98,"Hampstead Road, Euston",51.525542,-0.138231,54,54.67857143,65.15,28.5
99,"Old Quebec Street, Marylebone",51.514577,-0.158264,16,55.28571429,61.4,40
